Fecha de Scraping,Título,Descripción
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Reservado, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",$20.000.000 | 300 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, El Country, Cartagena de Indias",$20.000.000 | 300 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Maizal, Manizales",
2024-06-23 16:06:43,"Casa en Arriendo, Hato Grande, Sopo (Incluye Yerbabuena)",$6.000.000 | 140 m² | 4 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Chipre, Manizales",$6.000.000 | 140 m² | 4 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Zona Norte, Cartagena de Indias",$4.600.000 | 153 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Usaquen, Bogotá D.C.",$4.600.000 | 153 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Rosales, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Ana, Bello",$2.700.000 | 90 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, La Abadia, Envigado",$2.700.000 | 90 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, La Calleja Usaquen, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Museo, Bogotá D.C.",$1.700.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Teresita, Cali",$1.700.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, San Diego, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Altos De Sotileza, Bogotá D.C.",$4.300.000 | 10 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Rosales, Bogotá D.C.",$4.300.000 | 10 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Jardin, Cali",
2024-06-23 16:06:43,"Apartamento en Arriendo, Zona Norte, Cartagena de Indias",$13.000.000 | 346 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, San Vicente, Barranquilla",$13.000.000 | 346 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Zona Norte, Cartagena de Indias",
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Reservado, Bogotá D.C.",$650.000 | 62 m² | 3 | 1
2024-06-23 16:06:43,"Casa en Arriendo, La Calera, La Calera",$650.000 | 62 m² | 3 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, La Cabrera, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",$3.000.000 | 59 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Alamos, Pereira",$3.000.000 | 59 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, San Fernando Barrios Unidos, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Alto, Bogotá D.C.",$12.300.000 | 114 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Palermo, Manizales",$12.300.000 | 114 m² | 2 | 3
2024-06-23 16:06:43,"Finca en Arriendo, Guarne",
2024-06-23 16:06:43,"Casa en Arriendo, Fusca, Chía",$2.900.000 | 59 m² | 2 | 2
2024-06-23 16:06:43,"Finca en Arriendo, Rionegro",$2.900.000 | 59 m² | 2 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, La Castellana, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, La Castellana, Medellín",$3.650.000 | 90 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Cedritos, Bogotá D.C.",$3.650.000 | 90 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, El Chico, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",$6.200.000 | 104 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Bello Horizonte, Santa Marta",$6.200.000 | 104 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Las Vegas, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",$4.800.000 | 110 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, CABRERA CHICO, Bogotá D.C.",$4.800.000 | 110 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, La Cabrera, Bogotá D.C.",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, JUANAMBU ALEPH, Cali",$3.750.000 | 70 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$3.750.000 | 70 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Granjitas 1, Cajicá",
2024-06-23 16:06:43,"Apartamento en Arriendo, Navarra Usaquen, Bogotá D.C.",$1.400.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Otro, Manizales",$1.400.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Escobero, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Balsos, Medellín",$4.890.000 | 179 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",$4.890.000 | 179 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, Siberia, Chía",$3.100.000 | 140 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Cola Del Zorro, Medellín",$3.100.000 | 140 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Cabrero, Cartagena de Indias",
2024-06-23 16:06:43,"Apartamento en Arriendo, Cajica, Cajicá",$13.000.000 | 185 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Villa Campestre, Barranquilla",$13.000.000 | 185 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, San Diego, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Central, Pereira",$3.970.000 | 88 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Bosque Medina, Bogotá D.C.",$3.970.000 | 88 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Aves Maria, Sabaneta",$4.116.000 | 97 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Toledo, La Estrella",$4.116.000 | 97 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO NORTE, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Los Salados, Retiro",$3.300.000 | 63 m² | 2 | 1
2024-06-23 16:06:43,"Oficina en Arriendo, PALOQUEMAO, Bogotá D.C.",$3.300.000 | 63 m² | 2 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, NAVARRA, Bogotá D.C.",$6.300.000 | 170 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, modelia, Bogotá D.C.",$6.300.000 | 170 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, ANTIGUO CONTRY, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, LA PORCINCULA, Bogotá D.C.",$8.850.000 | 87 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, QUINTA CAMACHO, Bogotá D.C.",$8.850.000 | 87 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",$3.500.000 | 70 m² | 1 | 2
2024-06-23 16:06:43,"Casa en Arriendo, La Calleja, Envigado",$3.500.000 | 70 m² | 1 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, CHIC0, Bogotá D.C.",$9.200.000 | 127 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, EL POBLADO, Medellín",$9.200.000 | 127 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, TEUSAQUILLO  AREMANIA, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Villa Isa Tamarindo, Envigado",$4.700.000 | 220 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",$4.700.000 | 220 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Tesoro, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",$5.000.000 | 106 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$5.000.000 | 106 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Otra Parte, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Los Gonzalez, Medellín",$2.600.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",$2.600.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Salitre, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, QUINTA CAMACHO, Bogotá D.C.",$1.300.000 | 59 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO NORTE, Bogotá D.C.",$1.300.000 | 59 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, QUINTA CAMACHO, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, PALOQUEMAO, Bogotá D.C.",$4.200.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Esmeraldal, Envigado",$4.200.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, San Joaquin, Manizales",
2024-06-23 16:06:43,"Oficina en Arriendo, EL CENTRO, Bogotá D.C.",$3.400.000 | 113 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",$3.400.000 | 113 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, MOLINOS DEL CHICO, Bogotá D.C.",$2.600.000 | 82 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, NAVARRA, Bogotá D.C.",$2.600.000 | 82 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, PALOQUEMAO, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, RINCON DEL CHICO, Bogotá D.C.",$3.100.000 | 96 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, PALOQUEMAO, Bogotá D.C.",$3.100.000 | 96 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO RINCON, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, LA PORCIUNCULA, Bogotá D.C.",$3.100.000 | 188 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, BELLAVISTA, Bogotá D.C.",$3.100.000 | 188 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$5.800.000 | 60 m² | 1 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Otro, Manizales",$5.800.000 | 60 m² | 1 | 2
2024-06-23 16:06:43,"Local Comercial en Arriendo, Centro, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Miramar, Barranquilla",$7.000.000 | 113 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",$7.000.000 | 113 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",
2024-06-23 16:06:43,"Casa en Arriendo, El Escobero, Envigado",$8.000.000 | 180 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",$8.000.000 | 180 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Balsos, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, La Calera, Medellín",$8.500.000 | 240 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, 12 De Octubre, Cali",$8.500.000 | 240 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Escobero, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$7.500.000 | 150 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Santa Barbara, Bogotá D.C.",$7.500.000 | 150 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Patio Bonito, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, Sabaneta, Sabaneta",$1.500.000 | 55 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$1.500.000 | 55 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Balsos, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Chocho, Envigado",$1.200.000 | 60 m² | 2 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$1.200.000 | 60 m² | 2 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$2.800.000 | 125 m² | 3 | 2
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Loma Del Escobero, Envigado",$2.800.000 | 125 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Bochalema Cachipay, Cali",
2024-06-23 16:06:43,"Casa en Arriendo, Suramericana, Medellín",$6.650.000 | 120 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Virrey, Bogotá D.C.",$6.650.000 | 120 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$6.500.000 | 140 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Alto De La Flores, Sabaneta",$6.500.000 | 140 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Balsos, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Chocho, Envigado",$16.900.000 | 280 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Los Benedictinos, Envigado",$16.900.000 | 280 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Las Palmas, Medellín",$4.900.000 | 110 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, La Carolina, Bogotá D.C.",$4.900.000 | 110 m² | 3 | 2
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Ciudad Del Rio, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, El Dorado, Envigado",$6.300.000 | 150 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Envigado, Medellín",$6.300.000 | 150 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Poblado, Medellín",119 | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",62 | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Fontibon San Pablo, Bogotá D.C.",140 | 1 | 2
2024-06-23 16:06:43,"Casa en Arriendo, El Escobero, Envigado",$4.300.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",$4.300.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Castilla, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Los Benedictinos, Envigado",$10.600.000 | 157 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Escobero, Envigado",$10.600.000 | 157 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Tesoro, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Las Palmas, Medellín",$4.900.000 | 70 m² | 1 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Las Palmas, Medellín",$4.900.000 | 70 m² | 1 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Paula, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$4.900.000 | 70 m² | 1 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Los Benedictinos, Envigado",$4.900.000 | 70 m² | 1 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Chocho, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$3.000.000 | 78 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",$3.000.000 | 78 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Pinares, Pereira",
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",$4.650.000 | 98 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$4.650.000 | 98 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Aves Maria, Sabaneta",$8.000.000 | 116 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Las Antillas, Envigado",$8.000.000 | 116 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Tesoro, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Itagui",$5.000.000 | 185 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Cedritos, Bogotá D.C.",$5.000.000 | 185 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Paloquemao, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Cota, Cota (Incluye Siberia)",$3.200.000 | 86 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Hayuelos, Bogotá D.C.",$3.200.000 | 86 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma De Las Brujas, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Avenida Chilaco, Chía",$10.300.000 | 220 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$10.300.000 | 220 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Lalinde, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$10.000.000 | 220 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Alfaguara, Cali",$10.000.000 | 220 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Cumbres, Envigado",$29.610.000 | 918.19 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$29.610.000 | 918.19 m²
2024-06-23 16:06:43,"Casa en Arriendo, Pueblo Viejo, La Estrella",
2024-06-23 16:06:43,"Apartamento en Arriendo, Alfaguara, Jamundi",$32.116.000 | 0 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$32.116.000 | 0 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Llano Grande, Rionegro",
2024-06-23 16:06:43,"Casa en Arriendo, Las Palmas, Medellín",$2.300.000 | 0 m² | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$2.300.000 | 0 m² | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Asdesillas, Sabaneta",
2024-06-23 16:06:43,"Apartamento en Arriendo, Rionegro, Rionegro",$15.500.000 | 0 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Rionegro, Rionegro",$15.500.000 | 0 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Pueblo Viejo, Cota (Incluye Siberia)",$60.450.000 | 0 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, El Poblado, Medellín",$60.450.000 | 0 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Cumbres, Envigado",
2024-06-23 16:06:43,"Consultorio en Arriendo, Palermo, Manizales",$4.000.000 | 270 m² | 4 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Niquia, Bello",$4.000.000 | 270 m² | 4 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Barbara Alta, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Bochalema  Sur, Cali",$17.000.000 | 1339 m² | 5
2024-06-23 16:06:43,"Casa en Arriendo, San Fernando, Cali",$17.000.000 | 1339 m² | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Barro, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Madrid, Madrid",$900.000 | 18.11 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",$900.000 | 18.11 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, La Abadia, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Capellania, Bogotá D.C.",$40.000.000 | 1455 m²
2024-06-23 16:06:43,"Consultorio en Arriendo, Palermo, Manizales",$40.000.000 | 1455 m²
2024-06-23 16:06:43,"Consultorio en Arriendo, Palermo, Manizales",
2024-06-23 16:06:43,"Casa en Arriendo, Villa Campestre, Barranquilla",$1.100.000 | 65 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, El Poblado, Medellín",$1.100.000 | 65 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Sabaneta, Sabaneta",
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$18.000.000 | 135.84 m² | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Hogares, Soacha",$18.000.000 | 135.84 m² | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Del Rio, Medellín",$1.080.000 | 58 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, El Contador, Bogotá D.C.",$1.080.000 | 58 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Castropol, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Villa Campestre, Barranquilla",$24.000.000 | 2300 m²
2024-06-23 16:06:43,"Apartamento en Arriendo, Laureles, Medellín",$24.000.000 | 2300 m²
2024-06-23 16:06:43,"Casa en Arriendo, Loma De Las Brujas, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Los Benedictinos, Envigado",$1.320.000 | 66 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, El Portal, Envigado",$1.320.000 | 66 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Balsos, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, El Tesoro, Medellín",$3.475.000 | 89 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$3.475.000 | 89 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Las Palmas M, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Patio Bonito, Medellín",$3.800.000 | 70 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Cumbres, Envigado",$3.800.000 | 70 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Transversal Superior, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Bosque Medina, Bogotá D.C.",$2.500.000 | 54 m² | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Maria De Los Angeles, Medellín",$2.500.000 | 54 m² | 1
2024-06-23 16:06:43,"Casa en Arriendo, Loma Del Esmeraldal, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Chocho, Envigado",$580.000 | 28 m² | 1 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$580.000 | 28 m² | 1 | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Urbanizacion La Flora, Cali",
2024-06-23 16:06:43,"Apartamento en Arriendo, Manila, Medellín",$4.000.000 | 86 m² | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Indio, Medellín",$4.000.000 | 86 m² | 1
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Nogal, Medellín",$9.500.000 | 540 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Reservado, Bogotá D.C.",$9.500.000 | 540 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Manila, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",$8.200.000 | 320 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Tesoro, Medellín",$8.200.000 | 320 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Ana Occidental, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Milla De Oro, Medellín",$22.000.000 | 600 m² | 5 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Normandia, Bogotá D.C.",$22.000.000 | 600 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Miramar, Barranquilla",$11.060.000 | 425 m² | 5 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Las Palmas, Medellín",$11.060.000 | 425 m² | 5 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Loma Del Escobero, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, San Lucas, Medellín",$9.000.000 | 300 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Loma Del Chocho, Envigado",$9.000.000 | 300 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Poblado, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Condina, Pereira",$10.000.000 | 256 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, El Poblado, Medellín",$10.000.000 | 256 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Balsos, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, San Jerominio, San Jeronimo",$10.600.000 | 540 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, El Poblado, Medellín",$10.600.000 | 540 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Laureles, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, EL LAGO, Bogotá D.C.",$10.000.000 | 450 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Manzanillo, Cartagena de Indias",$10.000.000 | 450 m² | 4 | 5
