Fecha de Scraping,Título,Descripción
2024-06-23 16:19:43,"Apartamento en Venta, CHICO, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, NIZA NORTE, Bogotá D.C.",$1.880.000.000 | 268 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Santa Bárbara, Bogotá D.C.",$1.880.000.000 | 268 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, chico, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, SAN PATRICIO, Bogotá D.C.",$3.000.000.000 | 309 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, ALTOS DE LA COLINA, Bogotá D.C.",$3.000.000.000 | 309 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, CIUDAD JARDIN, Cali",
2024-06-23 16:19:43,"Apartamento en Venta, BELLAVISTA, Cali",$3.100.000.000 | 261 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, CHICPICHAPE, Cali",$3.100.000.000 | 261 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, BOSQUE DE SUBA, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, SUBA CASABLANCA, Bogotá D.C.",$420.000.000 | 108 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, SANTA BARBARA CENTRAL, Bogotá D.C.",$420.000.000 | 108 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, SIERRAS DEL MORAL, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, ALTOS DE RIOMAR, Barranquilla",$2.500.000.000 | 247 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, URBANIZACION CIUDAD JARDIN, Cali",$2.500.000.000 | 247 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, CHICO RESERVADO, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, BELLAVISTA, Cali",$1.845.000.000 | 214.5 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, LA ALAMEDA 170, Bogotá D.C.",$1.845.000.000 | 214.5 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Chico Alto, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara, Bogotá D.C.",$2.100.000.000 | 434 m² | 5 | 5
2024-06-23 16:19:43,"Apartamento en Venta, San Lucas  El Poblado, Medellín",$2.100.000.000 | 434 m² | 5 | 5
2024-06-23 16:19:43,"Casa en Venta, El Escobero  Envigado, Envigado",
2024-06-23 16:19:43,"Casa en Venta, Santa Barbara Alta Usaquen, Bogotá D.C.",$2.200.000.000 | 327 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",$2.200.000.000 | 327 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, La Cabrera, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Los Balsos  El Poblado, Medellín",$4.500.000.000 | 386 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",$4.500.000.000 | 386 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Marbella, Cartagena de Indias",$650.000.000 | 109 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Nuevo Country Usaquen, Bogotá D.C.",$650.000.000 | 109 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, El Refugio I, Bogotá D.C.",$698.000.000 | 160 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, San Patricio Usaquen, Bogotá D.C.",$698.000.000 | 160 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Nicolas De Federman, Bogotá D.C.",$1.000.000.000 | 144 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Hato Grande, Sopo (Incluye Yerbabuena)",$1.000.000.000 | 144 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",
2024-06-23 16:19:43,"Oficina en Venta, La Aguacatala  El Poblado, Medellín",$940.000.000 | 184 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, La Calleja Usaquen, Bogotá D.C.",$940.000.000 | 184 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",$1.300.000.000 | 170 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, CHICO BAJO, Bogotá D.C.",$1.300.000.000 | 170 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Salitre Plaza, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Alto Del Escobero Envigado, Envigado",$1.600.000.000 | 600 m² | 3 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Sabaneta Aves Maria, Sabaneta",$1.600.000.000 | 600 m² | 3 | 5
2024-06-23 16:19:43,"Casa en Venta, Chia, Chía",
2024-06-23 16:19:43,"Apartamento en Venta, La Colina Campestre, Bogotá D.C.",$1.300.000.000 | 240 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, La Cabrera, Bogotá D.C.",$1.300.000.000 | 240 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Loma Los Mesa, Envigado",$1.560.000.000 | 223.45 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Valle Del Lili, Cali",$1.560.000.000 | 223.45 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",$3.961.962.000 | 251.79 m² | 3 | 4
2024-06-23 16:19:43,"Finca en Venta, VILLARICA, Villa Rica",$3.961.962.000 | 251.79 m² | 3 | 4
2024-06-23 16:19:43,"Finca en Venta, VILLETA CUNDINAMARCA, Villeta",
2024-06-23 16:19:43,"Finca en Venta, VEREDA SANTA ROSA, Acacias",$670.000.000 | 75 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, El Chico, Bogotá D.C.",$670.000.000 | 75 m² | 2 | 2
2024-06-23 16:19:43,"Casa en Venta, Mallorca, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Hacienda Fontanar, Chía",$4.600.000.000 | 476 m² | 4 | 5
2024-06-23 16:19:43,"Casa en Venta, La Calleja Usaquen, Bogotá D.C.",$4.600.000.000 | 476 m² | 4 | 5
2024-06-23 16:19:43,"Oficina en Venta, El Chico, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Cajica, Cajicá",$1.700.000.000 | 213.66 m² | 2 | 4
2024-06-23 16:19:43,"Finca en Venta, Casa de tabla, Puerto Lopez",$1.700.000.000 | 213.66 m² | 2 | 4
2024-06-23 16:19:43,"Finca en Venta, Rionegro, Rionegro",
2024-06-23 16:19:43,"Casa en Venta, Bosa, Bogotá D.C.",$2.200.000.000 | 420 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara Central Usaquen, Bogotá …",$2.200.000.000 | 420 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Sur  Valle Del Lili, Cali",
2024-06-23 16:19:43,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",$3.250.000.000 | 304 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Usaquen, Bogotá D.C.",$3.250.000.000 | 304 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Envigado, Envigado",
2024-06-23 16:19:43,"Apartamento en Venta, El Escobero  Envigado, Envigado",$2.250.000.000 | 243 m² | 4 | 4
2024-06-23 16:19:43,"Casa en Venta, Los Balsos, Medellín",$2.250.000.000 | 243 m² | 4 | 4
2024-06-23 16:19:43,"Casa en Venta, Antigua, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Bosque Medina Usaquen, Bogotá D.C.",$340.000.000 | 67 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",$340.000.000 | 67 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Santa Ana Oriental Usaquen, Bogotá D.C.",$1.600.000.000 | 254.5 m² | 3 | 4
2024-06-23 16:19:43,"Oficina en Venta, EL POBLADO, Medellín",$1.600.000.000 | 254.5 m² | 3 | 4
2024-06-23 16:19:43,"Oficina en Venta, chapinero, Bogotá D.C.",
2024-06-23 16:19:43,"Oficina en Venta, EL POBLADO, Medellín",$1.650.000.000 | 450 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Valle Del Lili, Cali",$1.650.000.000 | 450 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Alameda Del Rio, Barranquilla",
2024-06-23 16:19:43,"Oficina en Venta, SANTA FE CENTRO, Bogotá D.C.",$400.000.000 | 235 m² | 4 | 4
2024-06-23 16:19:43,"Oficina en Venta, MARLY CHAPINERO, Bogotá D.C.",$400.000.000 | 235 m² | 4 | 4
2024-06-23 16:19:43,"Oficina en Venta, chapinero, Bogotá D.C.",
2024-06-23 16:19:43,"Oficina en Venta, CENTRO ZONA COLONIA, Bogotá D.C.",$825.000.000 | 185 m² | 4 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Barrio Obrero, Bello",$825.000.000 | 185 m² | 4 | 3
2024-06-23 16:19:43,"Casa en Venta, SANTA BARBARA ALTA, Bogotá D.C.",
2024-06-23 16:19:43,"Oficina en Venta, LAURELES, Medellín",$5.000.000.000 | 601 m² | 5 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Valle Del Lili, Cali",$5.000.000.000 | 601 m² | 5 | 5
2024-06-23 16:19:43,"Casa en Venta, Rionegro Oriente Antioqueño, Rionegro",
2024-06-23 16:19:43,"Apartamento en Venta, Primavera, Bogotá D.C.",$2.500.000.000 | 400 m² | 5 | 5
2024-06-23 16:19:43,"Casa en Venta, GIRARDOT, Girardot",$2.500.000.000 | 400 m² | 5 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Ana Occidental Usaquen, Bogotá …",$1.250.000.000 | 225 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Hayuelos, Bogotá D.C.",$1.250.000.000 | 225 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Alameda Del Rio, Barranquilla",
2024-06-23 16:19:43,"Apartamento en Venta, Bosque De Pinos Usaquen, Bogotá D.C.",$1.750.000.000 | 206 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Galicia Cerritos, Pereira",$1.750.000.000 | 206 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Villa Alsacia, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Antiguo Country, Bogotá D.C.",$950.000.000 | 154.5 m² | 2 | 3
2024-06-23 16:19:43,"Apartamento en Venta, La Cabrera, Bogotá D.C.",$950.000.000 | 154.5 m² | 2 | 3
2024-06-23 16:19:43,"Casa en Venta, El Rosario, Jamundi",
2024-06-23 16:19:43,"Apartamento en Venta, Chico, Bogotá D.C.",$590.000.000 | 110 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, SANTA ANA DE CHIA, Chía",$590.000.000 | 110 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, San Patricio Usaquen, Bogotá D.C.",$530.000.000 | 230 m² | 5 | 4
2024-06-23 16:19:43,"Casa en Venta, Teusaquillo Teusaquillo, Bogotá D.C.",$530.000.000 | 230 m² | 5 | 4
2024-06-23 16:19:43,"Casa en Venta, San Lucas Envigado, Envigado",
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",$180.000.000 | 58 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, El Poblado  Padre Marianito, Medellín",$180.000.000 | 58 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Oeste  Normandia, Cali",
2024-06-23 16:19:43,"Apartamento en Venta, Villa Carolina, Barranquilla",$1.350.000.000 | 243 m² | 3 | 2
2024-06-23 16:19:43,"Local Comercial en Venta, Sur / Ciudad Jardin, Cali",$1.350.000.000 | 243 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Guasca",
2024-06-23 16:19:43,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",112 | 5
2024-06-23 16:19:43,"Apartamento en Venta, El Toberin, Bogotá D.C.",27 | 1 | 1
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",114.88 | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Castillo Grande, Cartagena de Indias",$599.000.000 | 107 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Pionono, Sopo (Incluye Yerbabuena)",$599.000.000 | 107 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",$1.980.000.000 | 286 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Alferez Real, Cali",$1.980.000.000 | 286 m² | 4 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Alcala, Envigado",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Ana, Barranquilla",$3.000.000.000 | 380 m² | 4 | 5
2024-06-23 16:19:43,"Casa en Venta, Villa Santos, Barranquilla",$3.000.000.000 | 380 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Urbanizacion Bella Vista, Los Patios",
2024-06-23 16:19:43,"Apartamento en Venta, El Virrey Ultima Etapa, Bogotá D.C.",$390.000.000 | 62 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Nuevo Country, Bogotá D.C.",$390.000.000 | 62 m² | 3 | 2
2024-06-23 16:19:43,"Consultorio en Venta, CHICO, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Ciudad Melendez (Valle Del Lili), Cali",$4.490.000.000 | 403 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Cajica, Cajicá",$4.490.000.000 | 403 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Santa Isabel, Cali",
2024-06-23 16:19:43,"Casa en Venta, La Carolina Usaquen, Bogotá D.C.",$4.500.000.000 | 445 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, San Patricio Usaquen, Bogotá D.C.",$4.500.000.000 | 445 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Poblado, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, Valle De Lili, Cali",$700.000.000 | 82 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Loma De Las Brujas, Envigado",$700.000.000 | 82 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Fontibon, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, La Flora, Cali",$600.000.000 | 600 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Palmanova, Villeta",$600.000.000 | 600 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Los Rosales, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Jamundi, Jamundi",$4.500.000.000 | 457 m² | 4 | 5
2024-06-23 16:19:43,"Local Comercial en Venta, LA CANDELARIA CENTRO, Bogotá D.C.",$4.500.000.000 | 457 m² | 4 | 5
2024-06-23 16:19:43,"Local Comercial en Venta, CHAPINERO, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara, Bogotá D.C.",$400.000.000 | 91 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Cedritos Usaquen, Bogotá D.C.",$400.000.000 | 91 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Los Colores, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, Usaquen, Bogotá D.C.",$780.000.000 | 110 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Bochalema, Cali",$780.000.000 | 110 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Robledo, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, El Poblado, Medellín",$750.000.000 | 94 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Soledad, Soledad",$750.000.000 | 94 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Crespo, Cartagena de Indias",
2024-06-23 16:19:43,"Casa en Venta, Polo Club, Bogotá D.C.",$800.000.000 | 121 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Bella Suiza, Bogotá D.C.",$800.000.000 | 121 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Bavaria, Santa Marta",
2024-06-23 16:19:43,"Apartamento en Venta, Machado, Copacabana",$360.000.000 | 98 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, El Refugio, Cali",$360.000.000 | 98 m² | 3 | 3
2024-06-23 16:19:43,"Finca en Venta, Llanogrande, Rionegro",
2024-06-23 16:19:43,"Apartamento en Venta, Fontibon, Bogotá D.C.",$1.178.000.000 | 157 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Alameda Del Rio, Barranquilla",$1.178.000.000 | 157 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, El Contador Usaquen, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, Sabana Pijao, Madrid",$1.740.000.000 | 233 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Salitre, Bogotá D.C.",$1.740.000.000 | 233 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Castropol Poblado, Medellín",
2024-06-23 16:19:43,"Casa en Venta, Santa Ana Occidental Usaquen, Bogotá D.C.",$1.650.000.000 | 202.91 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Sabaneta Prados De Sabaneta, Sabaneta",$1.650.000.000 | 202.91 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Bavaria, Santa Marta",
2024-06-23 16:19:43,"Apartamento en Venta, Belen Fatima, Medellín",$310.000.000 | 67 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Ancon Sur, Sabaneta",$310.000.000 | 67 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Laureles, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Ana, Bello",$3.350.000.000 | 385 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Chico, Bogotá D.C.",$3.350.000.000 | 385 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Movilia, La Ceja",
2024-06-23 16:19:43,"Apartamento en Venta, El Refugio I, Bogotá D.C.",$1.600.000.000 | 226 m² | 4 | 4
2024-06-23 16:19:43,"Casa en Venta, Los Alpes, Cartagena de Indias",$1.600.000.000 | 226 m² | 4 | 4
2024-06-23 16:19:43,"Casa en Venta, Alfaguara, Jamundi",
2024-06-23 16:19:43,"Apartamento en Venta, Velodromo, Medellín",$950.000.000 | 150 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, San Nicolas, Rionegro",$950.000.000 | 150 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Chico Alto, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, BOSQUES DE PINO, Bogotá D.C.",$800.000.000 | 250 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Las Lomitas, Sabaneta",$800.000.000 | 250 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Asdesillas, Sabaneta",
2024-06-23 16:19:43,"Apartamento en Venta, Suba, Bogotá D.C.",$2.500.000.000 | 281 m² | 4 | 5
2024-06-23 16:19:43,"Finca en Venta, Villa de Leyva, Villa De Leyva",$2.500.000.000 | 281 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Virgen Del Carmen, Sabaneta",
2024-06-23 16:19:43,"Apartamento en Venta, La Doctora, Sabaneta",$780.000.000 | 130 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Machado, Bello",$780.000.000 | 130 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, La Macarena, Dos Quebradas",
2024-06-23 16:19:43,"Apartamento en Venta, Norte  Santa Barbara Occidental, Bogotá…",$245.000.000 | 48 m² | 2 | 1
2024-06-23 16:19:43,"Casa en Venta, Santa Ines, Soledad",$245.000.000 | 48 m² | 2 | 1
2024-06-23 16:19:43,"Apartamento en Venta, Bella Suiza Usaquen, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, Chapinero, Bogotá D.C.",$1.550.000.000 | 223.43 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Crespo, Cartagena de Indias",$1.550.000.000 | 223.43 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Avenida Sur, Pereira",
2024-06-23 16:19:43,"Casa en Venta, Poblados Del Sur, La Estrella",$200.000.000 | 53 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Normandia, Bogotá D.C.",$200.000.000 | 53 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Altos De Riomar, Barranquilla",
2024-06-23 16:19:43,"Casa en Venta, Cristales, Cali",$310.000.000 | 39 m² | 1 | 1
2024-06-23 16:19:43,"Casa en Venta, PALO DE AGUA, Cota (Incluye Siberia)",$310.000.000 | 39 m² | 1 | 1
2024-06-23 16:19:43,"Apartamento en Venta, Barrio Santa Fe, Medellín",
2024-06-23 16:19:43,"Apartamento en Venta, El Poblado, Medellín",$530.000.000 | 105 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Villa Maria Ii, Mosquera",$530.000.000 | 105 m² | 3 | 2
2024-06-23 16:19:43,"Apartamento en Venta, La Flora, Cali",
2024-06-23 16:19:43,"Apartamento en Venta, Santa Maria, Itagui",$2.750.000.000 | 301 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara, Bogotá D.C.",$2.750.000.000 | 301 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Crespo, Cartagena de Indias",
2024-06-23 16:19:43,"Casa en Venta, San Patricio, Bogotá D.C.",$390.000.000 | 70 m² | 2 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, Santa Barbara, La Mesa",$390.000.000 | 70 m² | 2 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, Palestina, Palestina",
2024-06-23 16:19:43,"Lote o Casalote en Venta, Nariño  Cundinamarca, Girardot",$2.990.000.000 | 400 m² | 4 | 5
2024-06-23 16:19:43,"Lote o Casalote en Venta, VIA LA CEJA LA UNION, La Ceja",$2.990.000.000 | 400 m² | 4 | 5
2024-06-23 16:19:43,"Casa en Venta, Alqueria, Bogotá D.C.",
2024-06-23 16:19:43,"Lote o Casalote en Venta, RUITOQUE BAJO, Floridablanca",$4.000.000.000 | 365 m² | 3 | 2
2024-06-23 16:19:43,"Casa en Venta, Enciso, Medellín",$4.000.000.000 | 365 m² | 3 | 2
2024-06-23 16:19:43,"Lote o Casalote en Venta, La Insula, Chinchina",
2024-06-23 16:19:43,"Lote o Casalote en Venta, TABORA, Bogotá D.C.",$2.050.000.000 | 250 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Chico Reservado, Bogotá D.C.",$2.050.000.000 | 250 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Santa Barbara, Bogotá D.C.",
2024-06-23 16:19:43,"Apartaestudio en Venta, Bombona, Medellín",$3.200.000.000 | 384 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Senderos De Girasoles, Cajicá",$3.200.000.000 | 384 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Pinar De Suba, Bogotá D.C.",
2024-06-23 16:19:43,"Apartamento en Venta, El Esmeraldal, Envigado",$550.000.000 | 146.56 m² | 4 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Carmen De Viboral",$550.000.000 | 146.56 m² | 4 | 4
2024-06-23 16:19:43,"Casa en Venta, Brantevilla Sotileza, Bogotá D.C.",
2024-06-23 16:19:43,"Casa en Venta, SANTA ANA, Bogotá D.C.",$2.700.000.000 | 270 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, Bosque Del Marques, Bogotá D.C.",$2.700.000.000 | 270 m² | 3 | 4
2024-06-23 16:19:43,"Casa en Venta, Cajica, Cajicá",
2024-06-23 16:19:43,"Apartamento en Venta, Chico, Bogotá D.C.",$1.700.000.000 | 268 m² | 3 | 4
2024-06-23 16:19:43,"Apartamento en Venta, La Floresta, Medellín",$1.700.000.000 | 268 m² | 3 | 4
2024-06-23 16:19:43,"Lote o Casalote en Venta, Circunvalar, Pereira",
2024-06-23 16:19:43,"Consultorio en Venta, Cabecera Del Llano, Bucaramanga",$1.650.000.000 | 223 m² | 4 | 5
2024-06-23 16:19:43,"Apartamento en Venta, Conjunto Residencial Paseo De La Alam…",$1.650.000.000 | 223 m² | 4 | 5
2024-06-23 16:19:43,"Casa en Venta, Yarumo, La Ceja",
2024-06-23 16:19:43,"Bodega en Venta y Arriendo, LA GRANJA, Bogotá D.C.",$5.400.000.000 | 527 m² | 4 | 5
2024-06-23 16:19:43,"Casa en Venta, Alto De Palmas, Envigado",$5.400.000.000 | 527 m² | 4 | 5
2024-06-23 16:19:43,"Bodega en Venta, EL REFUGIO FONTIBON, Bogotá D.C.",
2024-06-23 16:19:43,"Bodega en Venta, montevideo, Bogotá D.C.",$3.240.000.000 | 383 m² | 4 | 5
2024-06-23 16:19:43,"Casa en Venta, La America, Medellín",$3.240.000.000 | 383 m² | 4 | 5
2024-06-23 16:19:43,"Bodega en Venta, FONTIBON, Bogotá D.C.",
2024-06-23 16:19:43,"Oficina en Venta, Milla De Oro Cajica, Cajicá",$930.000.000 | 121 m² | 3 | 3
2024-06-23 16:19:43,"Oficina en Venta, Portal De Genoves, Puerto Colombia",$930.000.000 | 121 m² | 3 | 3
2024-06-23 16:19:43,"Bodega en Venta, EL REFUGIO, Bogotá D.C.",
2024-06-23 16:19:43,"Bodega en Venta, LA GRANJA, Bogotá D.C.",$340.000.000 | 54.17 m² | 2 | 2
2024-06-23 16:19:43,"Bodega en Venta, SANTA SOFIA, Bogotá D.C.",$340.000.000 | 54.17 m² | 2 | 2
2024-06-23 16:19:43,"Apartamento en Venta, Mazuren, Bogotá D.C.",
2024-06-23 16:19:43,"Bodega en Venta, CALLE 80, Cota (Incluye Siberia)",$2.320.000.000 | 246 m² | 3 | 3
2024-06-23 16:19:43,"Casa en Venta, Arrayanes Suba, Bogotá D.C.",$2.320.000.000 | 246 m² | 3 | 3
2024-06-23 16:19:43,"Apartamento en Venta, Ciudad Guabinas, Yumbo",
2024-06-23 16:19:43,"Bodega en Venta, SANTA LUCIA, Bogotá D.C.",$790.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Bodega en Venta, COLOMBIA, Bogotá D.C.",$790.000.000 | 120 m² | 3 | 3
2024-06-23 16:19:43,"Bodega en Venta, Tocancipa Parque Industrial, Bogotá D.C.",
